timestamp,exchange,funding_rate_pct,funding_annualized,spot_price,perp_price,spread_pct,open_interest,spot_volume_24h,perp_volume_24h
2025-11-27T02:11:18.255145,gate,-0.0620,-543.12,0.324530,0.324660,-0.0400,0,24639873,43592118
2025-11-27T02:11:48.369115,okx,-0.0656,-574.36,0.323130,0.323060,0.0217,12346203,35292928,0
2025-11-27T02:11:48.972392,gate,-0.0620,-543.12,0.323460,0.321890,0.4877,0,24643613,43244308
2025-11-27T02:12:20.200125,okx,-0.0622,-544.64,0.324660,0.324220,0.1357,12361111,35292039,0
2025-11-27T02:12:20.808424,gate,-0.0527,-461.65,0.323570,0.323760,-0.0587,0,24658576,43524963
2025-11-27T02:12:50.970121,okx,-0.0622,-544.64,0.325340,0.325520,-0.0553,12420989,35296245,0
2025-11-27T02:12:51.567256,gate,-0.0527,-461.65,0.324360,0.324890,-0.1631,0,24673553,43684205
2025-11-27T02:13:21.725437,okx,-0.0547,-479.34,0.325640,0.325850,-0.0644,12447466,35258066,0
2025-11-27T02:13:22.370084,gate,-0.0229,-200.60,0.324300,0.324560,-0.0801,0,24684869,43651278
2025-11-27T02:13:52.498401,okx,-0.0547,-479.34,0.324780,0.324280,0.1542,12426889,35261818,0
2025-11-27T02:13:53.097331,gate,-0.0229,-200.60,0.323710,0.323760,-0.0154,0,24679018,43549282
2025-11-27T02:14:23.215749,okx,-0.0547,-479.34,0.324970,0.325350,-0.1168,12490615,35234044,0
2025-11-27T02:14:23.817855,gate,-0.0177,-155.05,0.324220,0.324640,-0.1294,0,24674220,43683963
2025-11-27T02:14:55.081134,okx,-0.0497,-435.72,0.323760,0.323960,-0.0617,12448351,35242897,0
2025-11-27T02:14:55.692884,gate,-0.0177,-155.05,0.323290,0.322810,0.1487,0,24685693,43445392
2025-11-27T02:15:25.905261,okx,-0.0497,-435.72,0.320180,0.319860,0.1000,12306524,35223936,0
2025-11-27T02:15:26.515435,gate,-0.0132,-115.63,0.319710,0.319370,0.1065,0,24683450,43007081
2025-11-27T02:15:56.637211,okx,-0.0474,-415.29,0.312750,0.312880,-0.0415,12187262,35264827,0
2025-11-27T02:15:57.259976,gate,-0.0132,-115.63,0.315430,0.312170,1.0443,0,24686322,42062660
2025-11-27T02:16:27.363731,okx,-0.0435,-380.88,0.312000,0.311310,0.2216,12066690,35282724,0
2025-11-27T02:16:27.971798,gate,-0.0127,-111.25,0.312140,0.310800,0.4311,0,24683534,41959874
2025-11-27T02:16:58.107029,okx,-0.0435,-380.88,0.312690,0.312740,-0.0160,12085247,35291174,0
2025-11-27T02:16:58.714943,gate,-0.0127,-111.25,0.312650,0.312280,0.1185,0,24682970,42214208
2025-11-27T02:17:29.960757,okx,-0.0404,-354.28,0.313780,0.313350,0.1372,12116995,35286139,0
2025-11-27T02:17:30.708138,gate,-0.0091,-79.72,0.312880,0.314490,-0.5119,0,24685901,42530233
2025-11-27T02:18:00.918347,okx,-0.0404,-354.28,0.314750,0.315470,-0.2282,12203449,35288898,0
2025-11-27T02:18:01.547168,gate,0.0012,10.51,0.313690,0.315180,-0.4727,0,24679215,42631355
2025-11-27T02:18:31.648409,okx,-0.0366,-321.02,0.314040,0.314490,-0.1431,12241612,35296817,0
2025-11-27T02:18:32.590971,gate,0.0012,10.51,0.313970,0.314240,-0.0859,0,24663916,42517603
2025-11-27T02:19:02.839039,okx,-0.0366,-321.02,0.314760,0.314660,0.0318,12285112,35283799,0
2025-11-27T02:19:03.440061,gate,0.0012,10.51,0.314090,0.313760,0.1052,0,24663832,42474465
2025-11-27T02:19:33.575492,okx,-0.0329,-288.39,0.314000,0.314040,-0.0127,12248091,35285063,0
2025-11-27T02:19:34.160389,gate,0.0012,10.51,0.313030,0.313810,-0.2486,0,24663532,42484475
2025-11-27T02:20:04.291216,okx,-0.0329,-288.39,0.313630,0.313390,0.0766,12248937,35268807,0
2025-11-27T02:20:04.949618,gate,0.0012,10.51,0.312880,0.312760,0.0384,0,24663548,42349578
2025-11-27T02:20:35.037151,okx,-0.0279,-244.48,0.315800,0.315740,0.0190,12345281,35273286,0
2025-11-27T02:20:35.625472,gate,0.0012,10.51,0.315650,0.315850,-0.0633,0,24659729,42775670
2025-11-27T02:21:06.923699,okx,-0.0279,-244.48,0.318140,0.318380,-0.0754,12398029,35272640,0
2025-11-27T02:21:07.550652,gate,0.0012,10.51,0.319030,0.317270,0.5547,0,24660850,43017032
2025-11-27T02:21:37.671007,okx,-0.0242,-212.04,0.315000,0.314870,0.0413,12300015,35278803,0
2025-11-27T02:21:38.287548,gate,0.0012,10.51,0.315430,0.314740,0.2192,0,24674141,42706832
2025-11-27T02:22:08.392882,okx,-0.0205,-179.66,0.314820,0.314490,0.1049,12334660,35271773,0
2025-11-27T02:22:09.105486,gate,0.0012,10.51,0.314290,0.314410,-0.0382,0,24678386,42672502
2025-11-27T02:22:39.234387,okx,-0.0205,-179.66,0.315380,0.315490,-0.0349,12409383,35276186,0
2025-11-27T02:22:39.844173,gate,0.0012,10.51,0.315660,0.314690,0.3082,0,24679443,42741364
2025-11-27T02:23:09.921987,okx,-0.0168,-147.27,0.313830,0.313710,0.0383,12322034,35274022,0
2025-11-27T02:23:10.532861,gate,0.0012,10.51,0.313980,0.313300,0.2170,0,24681429,42564921
2025-11-27T02:23:41.722562,okx,-0.0168,-147.27,0.313510,0.313800,-0.0924,12292378,35287420,0
2025-11-27T02:23:42.330222,gate,0.0012,10.51,0.314560,0.312810,0.5594,0,24683101,42537670
2025-11-27T02:24:12.430044,okx,-0.0168,-147.27,0.311180,0.311080,0.0321,12273534,35302609,0
2025-11-27T02:24:13.070583,gate,0.0012,10.51,0.311240,0.310390,0.2738,0,24684954,42286358
2025-11-27T02:24:43.211548,okx,-0.0132,-115.74,0.312590,0.311770,0.2630,12319885,35356035,0
2025-11-27T02:24:43.891265,gate,0.0012,10.51,0.312560,0.311720,0.2695,0,24691094,42528896
2025-11-27T02:25:14.018161,okx,-0.0096,-84.17,0.312000,0.311700,0.0962,12311470,35349619,0
2025-11-27T02:25:14.622201,gate,0.0012,10.51,0.312010,0.311210,0.2571,0,24695981,42467839
2025-11-27T02:25:44.699140,okx,-0.0096,-84.17,0.312350,0.312280,0.0224,12385036,35352446,0
2025-11-27T02:25:45.331694,gate,0.0012,10.51,0.312710,0.312190,0.1666,0,24709737,42611820
2025-11-27T02:26:16.535566,okx,-0.0096,-84.17,0.314680,0.313500,0.3764,12428962,35337757,0
2025-11-27T02:26:17.146849,gate,0.0012,10.51,0.314620,0.313610,0.3221,0,24717402,42816762
2025-11-27T02:26:47.203183,okx,-0.0084,-73.71,0.314460,0.313710,0.2391,12426304,35341804,0
2025-11-27T02:26:47.805815,gate,0.0012,10.51,0.314360,0.313060,0.4153,0,24726876,42757531
2025-11-27T02:27:17.897414,okx,-0.0085,-74.05,0.313230,0.312700,0.1695,12449761,35313302,0
2025-11-27T02:27:18.508757,gate,0.0012,10.51,0.312880,0.312760,0.0384,0,24743032,42729481
2025-11-27T02:27:48.561882,okx,-0.0085,-74.05,0.313980,0.313490,0.1563,12429761,35320288,0
2025-11-27T02:27:49.244078,gate,0.0012,10.51,0.313640,0.312550,0.3487,0,24753775,42714611
2025-11-27T02:28:19.417706,okx,-0.0058,-50.42,0.315300,0.314170,0.3597,12479765,35298201,0
2025-11-27T02:28:20.031227,gate,0.0012,10.51,0.314210,0.314030,0.0573,0,24754316,42932190
2025-11-27T02:28:50.757547,okx,-0.0058,-50.42,0.313840,0.313670,0.0542,12465927,35304002,0
2025-11-27T02:28:51.369088,gate,0.0012,10.51,0.314200,0.314200,0.0000,0,24752870,42967318
2025-11-27T02:29:22.694008,okx,-0.0063,-54.86,0.315040,0.313860,0.3760,12525429,35299143,0
2025-11-27T02:29:23.280273,gate,0.0012,10.51,0.313990,0.313560,0.1371,0,24753541,42889116
2025-11-27T02:29:53.351546,okx,-0.0063,-54.86,0.313680,0.313130,0.1756,12494881,35304329,0
2025-11-27T02:29:53.987300,gate,0.0012,10.51,0.313480,0.312680,0.2559,0,24753503,42771933
2025-11-27T02:30:24.110219,okx,-0.0119,-104.31,0.313010,0.312570,0.1408,12506492,35300384,0
2025-11-27T02:30:24.714964,gate,-0.0053,-46.43,0.313630,0.312020,0.5160,0,24755883,42692937
2025-11-27T02:30:54.780791,okx,-0.0119,-104.31,0.311530,0.310980,0.1769,12339369,35318420,0
2025-11-27T02:30:55.390869,gate,-0.0053,-46.43,0.310450,0.310770,-0.1030,0,24764929,42528326
2025-11-27T02:31:26.482973,okx,-0.0132,-115.30,0.312560,0.312440,0.0384,12438818,35325652,0
2025-11-27T02:31:27.076833,gate,-0.0144,-126.14,0.312930,0.310870,0.6627,0,24778925,42591661
2025-11-27T02:31:57.160702,okx,-0.0132,-115.30,0.312300,0.311300,0.3212,12425719,35327049,0
2025-11-27T02:31:57.765061,gate,-0.0144,-126.14,0.311870,0.310560,0.4218,0,24796425,42558052
2025-11-27T02:32:28.045554,okx,-0.0177,-154.62,0.314130,0.313810,0.1020,12535170,35326271,0
2025-11-27T02:32:28.670472,gate,-0.0194,-169.94,0.314310,0.312990,0.4217,0,24808753,42901484
2025-11-27T02:32:58.757904,okx,-0.0177,-154.62,0.313690,0.312910,0.2493,12510540,35328849,0
2025-11-27T02:32:59.358272,gate,-0.0194,-169.94,0.312670,0.312880,-0.0671,0,24818629,42894766
2025-11-27T02:33:29.443902,okx,-0.0169,-147.95,0.314370,0.313560,0.2583,12578977,35328794,0
2025-11-27T02:33:30.049179,gate,-0.0173,-151.55,0.313590,0.313000,0.1885,0,24825212,42919152
2025-11-27T02:34:00.123454,okx,-0.0169,-147.95,0.316020,0.315690,0.1045,12617958,35371971,0
2025-11-27T02:34:00.829540,gate,-0.0127,-111.25,0.315800,0.314510,0.4102,0,24827021,43134575
2025-11-27T02:34:30.886824,okx,-0.0210,-184.04,0.315070,0.314580,0.1558,12647323,35365571,0
2025-11-27T02:34:31.510954,gate,-0.0127,-111.25,0.315140,0.314260,0.2800,0,24831586,43115046
2025-11-27T02:35:02.755090,okx,-0.0210,-184.04,0.314620,0.313230,0.4438,12602509,35371017,0
2025-11-27T02:35:03.365803,gate,-0.0172,-150.67,0.313460,0.312380,0.3457,0,24833168,42871206
2025-11-27T02:35:33.450236,okx,-0.0188,-164.81,0.313980,0.313360,0.1979,12624907,35374303,0
2025-11-27T02:35:34.432804,gate,-0.0172,-150.67,0.313930,0.312590,0.4287,0,24845803,42929531
2025-11-27T02:36:04.466476,okx,-0.0188,-164.81,0.300140,0.297740,0.8061,11718723,35513967,0
2025-11-27T02:36:05.102087,gate,-0.0939,-822.56,0.299190,0.297710,0.4971,0,24878878,41013591
2025-11-27T02:36:35.187743,okx,-0.0940,-823.82,0.290730,0.288230,0.8674,10996008,35628940,0
2025-11-27T02:36:35.879685,gate,-0.0939,-822.56,0.289070,0.288690,0.1316,0,24898812,40031840
2025-11-27T02:37:05.945439,okx,-0.0940,-823.82,0.290860,0.288250,0.9055,11069247,35630732,0
2025-11-27T02:37:06.592150,gate,-0.1008,-883.01,0.290100,0.288150,0.6767,0,24909069,40032447
2025-11-27T02:37:36.756406,okx,-0.1413,-1238.07,0.293390,0.288170,1.8114,11108609,35651471,0
2025-11-27T02:37:37.441256,gate,-0.1008,-883.01,0.288240,0.288170,0.0243,0,25002890,40140802
2025-11-27T02:38:07.548090,okx,-0.1413,-1238.07,0.291350,0.288680,0.9249,11141332,35673645,0
2025-11-27T02:38:08.175527,gate,-0.1131,-990.76,0.288070,0.289090,-0.3528,0,25007785,40315851
2025-11-27T02:38:39.358384,okx,-0.1696,-1485.66,0.293300,0.290970,0.8008,11218253,35687909,0
2025-11-27T02:38:39.962425,gate,-0.1131,-990.76,0.289870,0.291060,-0.4089,0,25013426,40642322
2025-11-27T02:39:10.053309,okx,-0.1696,-1485.66,0.294670,0.292780,0.6455,11312447,35681530,0
2025-11-27T02:39:10.670406,gate,-0.1241,-1087.12,0.292760,0.292910,-0.0512,0,25018146,40912949
2025-11-27T02:39:40.711496,okx,-0.1991,-1743.71,0.296340,0.293310,1.0330,11363246,35700823,0
2025-11-27T02:39:41.311207,gate,-0.1241,-1087.12,0.293660,0.292550,0.3794,0,25024370,40892436
2025-11-27T02:40:11.350650,okx,-0.1991,-1743.71,0.295730,0.292990,0.9352,11326154,35712857,0
2025-11-27T02:40:11.958956,gate,-0.1277,-1118.65,0.291730,0.292350,-0.2121,0,25062784,40878842
2025-11-27T02:40:43.204876,okx,-0.2234,-1956.77,0.296950,0.294070,0.9794,11392143,35722216,0
2025-11-27T02:40:43.811194,gate,-0.1277,-1118.65,0.292460,0.292760,-0.1025,0,25079539,40948893
2025-11-27T02:41:13.856315,okx,-0.2234,-1956.77,0.295850,0.293440,0.8213,11338488,35730099,0
2025-11-27T02:41:14.459687,gate,-0.1314,-1151.06,0.293030,0.293000,0.0102,0,25091405,41002857
2025-11-27T02:41:44.519875,okx,-0.2263,-1982.49,0.296430,0.294120,0.7854,11473502,35751429,0
2025-11-27T02:41:45.131370,gate,-0.1314,-1151.06,0.293030,0.292930,0.0341,0,25099207,41013979
2025-11-27T02:42:15.177608,okx,-0.2238,-1960.51,0.296390,0.294330,0.6999,11451772,35732235,0
2025-11-27T02:42:15.811688,gate,-0.1271,-1113.40,0.293260,0.292980,0.0956,0,25113583,41030670
2025-11-27T02:42:47.049660,okx,-0.2238,-1960.51,0.301520,0.298830,0.9002,11550609,35752233,0
2025-11-27T02:42:47.650957,gate,-0.1271,-1113.40,0.297090,0.297820,-0.2451,0,25120145,41737804
2025-11-27T02:43:17.723828,okx,-0.2238,-1960.51,0.306250,0.302700,1.1728,11640881,35755899,0
2025-11-27T02:43:18.334263,gate,-0.1230,-1077.48,0.301650,0.301260,0.1295,0,25140295,42256157
2025-11-27T02:43:48.418033,okx,-0.2313,-2025.87,0.304450,0.301480,0.9851,11617644,35760270,0
2025-11-27T02:43:49.018508,gate,-0.1230,-1077.48,0.300200,0.300050,0.0500,0,25151271,42101262
2025-11-27T02:44:19.036932,okx,-0.2397,-2099.57,0.305520,0.303330,0.7220,11673085,35766260,0
2025-11-27T02:44:19.633715,gate,-0.1295,-1134.42,0.301930,0.302110,-0.0596,0,25165006,42410174
2025-11-27T02:44:50.869974,okx,-0.2397,-2099.57,0.305470,0.302610,0.9451,11658607,35769307,0
2025-11-27T02:44:51.457367,gate,-0.1295,-1134.42,0.301730,0.301410,0.1062,0,25180191,42327729
2025-11-27T02:45:21.554424,okx,-0.2507,-2196.14,0.304440,0.301710,0.9048,11637686,35773869,0
2025-11-27T02:45:22.161263,gate,-0.1346,-1179.10,0.300730,0.300190,0.1799,0,25193438,42169423
2025-11-27T02:45:52.255951,okx,-0.2507,-2196.14,0.306490,0.303210,1.0818,11699951,35780231,0
2025-11-27T02:45:52.854778,gate,-0.1346,-1179.10,0.301620,0.301910,-0.0961,0,25190637,42430173
2025-11-27T02:46:22.866896,okx,-0.2442,-2139.08,0.306000,0.303930,0.6811,11758868,35787203,0
2025-11-27T02:46:23.498657,gate,-0.1358,-1189.61,0.301820,0.302800,-0.3236,0,25206866,42566449
2025-11-27T02:46:53.566397,okx,-0.2442,-2139.08,0.306590,0.304040,0.8387,11782637,35792784,0
2025-11-27T02:46:54.169685,gate,-0.1358,-1189.61,0.302760,0.302500,0.0860,0,25227330,42542902
2025-11-27T02:47:25.402460,okx,-0.2641,-2313.26,0.307000,0.303800,1.0533,11782774,35807839,0
2025-11-27T02:47:26.008744,gate,-0.1447,-1267.57,0.301930,0.302630,-0.2313,0,25240211,42571637
2025-11-27T02:47:56.049475,okx,-0.2641,-2313.26,0.307310,0.304910,0.7871,11824941,35818014,0
2025-11-27T02:47:56.654142,gate,-0.1447,-1267.57,0.303630,0.303480,0.0494,0,25240623,42695429
2025-11-27T02:48:26.687564,okx,-0.2672,-2340.79,0.306710,0.304530,0.7159,11803194,35819833,0
2025-11-27T02:48:27.309158,gate,-0.1479,-1295.60,0.303490,0.303110,0.1254,0,25240843,42655401
2025-11-27T02:48:57.337841,okx,-0.2672,-2340.79,0.306680,0.304250,0.7987,11839672,35821309,0
2025-11-27T02:48:57.954985,gate,-0.1479,-1295.60,0.302740,0.303180,-0.1451,0,25241056,42672987
2025-11-27T02:49:29.169289,okx,-0.2864,-2509.04,0.306250,0.302550,1.2229,11750598,35837539,0
2025-11-27T02:49:29.788360,gate,-0.1466,-1284.22,0.300980,0.301500,-0.1725,0,25240304,42449597
2025-11-27T02:49:59.862595,okx,-0.2864,-2509.04,0.304780,0.302980,0.5941,11760534,35862505,0
2025-11-27T02:50:00.476022,gate,-0.1426,-1249.18,0.301250,0.301660,-0.1359,0,25243106,42482969
2025-11-27T02:50:30.544231,okx,-0.2855,-2501.39,0.305970,0.304610,0.4465,11784064,35876187,0
2025-11-27T02:50:31.155308,gate,-0.1426,-1249.18,0.302860,0.304020,-0.3816,0,25253659,42853983
2025-11-27T02:51:01.205365,okx,-0.2855,-2501.39,0.308570,0.306930,0.5343,11905656,35883387,0
2025-11-27T02:51:01.843408,gate,-0.1412,-1236.91,0.304750,0.305680,-0.3042,0,25261676,43095610
2025-11-27T02:51:31.859114,okx,-0.2749,-2407.86,0.309900,0.309280,0.2005,11956199,35884539,0
2025-11-27T02:51:32.486686,gate,-0.1412,-1236.91,0.306390,0.307920,-0.4969,0,25274989,43423747
2025-11-27T02:52:03.701060,okx,-0.2749,-2407.86,0.310550,0.310080,0.1516,11988485,35898145,0
2025-11-27T02:52:04.301666,gate,-0.1375,-1204.50,0.307590,0.308700,-0.3596,0,25279050,43560667
2025-11-27T02:52:34.338347,okx,-0.2624,-2298.71,0.311000,0.309760,0.4003,11967630,35903119,0
2025-11-27T02:52:35.064293,gate,-0.1375,-1204.50,0.306490,0.307960,-0.4773,0,25279772,43471970
2025-11-27T02:53:05.183992,okx,-0.2624,-2298.71,0.311410,0.309890,0.4905,11953860,35906501,0
2025-11-27T02:53:05.788352,gate,-0.1382,-1210.63,0.307390,0.308240,-0.2758,0,25279431,43542572
2025-11-27T02:53:35.861873,okx,-0.2651,-2322.46,0.312010,0.310010,0.6451,12007954,35920740,0
2025-11-27T02:53:36.512140,gate,-0.1382,-1210.63,0.307550,0.308090,-0.1753,0,25293453,43546405
2025-11-27T02:54:06.544880,okx,-0.2651,-2322.46,0.313150,0.310080,0.9901,12001417,35928798,0
2025-11-27T02:54:07.166573,gate,-0.1409,-1234.28,0.306940,0.308500,-0.5057,0,25295859,43616247
2025-11-27T02:54:38.352077,okx,-0.2741,-2401.02,0.313210,0.310790,0.7787,12013954,35938984,0
2025-11-27T02:54:38.969289,gate,-0.1409,-1234.28,0.308570,0.309660,-0.3520,0,25298212,43841108
2025-11-27T02:55:08.985681,okx,-0.2909,-2548.45,0.311280,0.309840,0.4648,12005346,35949489,0
2025-11-27T02:55:09.856758,gate,-0.1436,-1257.94,0.307480,0.308060,-0.1883,0,25300279,43630870
2025-11-27T02:55:39.922468,okx,-0.2909,-2548.45,0.313920,0.310440,1.1210,12018092,35955829,0
2025-11-27T02:55:40.524828,gate,-0.1436,-1257.94,0.307830,0.309240,-0.4560,0,25305422,43827195
2025-11-27T02:56:10.582765,okx,-0.3001,-2628.77,0.313610,0.310980,0.8457,12058132,35960052,0
2025-11-27T02:56:11.192142,gate,-0.1470,-1287.72,0.309360,0.309350,0.0032,0,25301223,43863616
2025-11-27T02:56:41.311323,okx,-0.3001,-2628.77,0.312400,0.310500,0.6119,12041413,35980252,0
2025-11-27T02:56:41.934580,gate,-0.1470,-1287.72,0.309020,0.309090,-0.0226,0,25311315,43841633
2025-11-27T02:57:13.101706,okx,-0.3126,-2738.47,0.310710,0.308020,0.8733,11930567,35995515,0
2025-11-27T02:57:13.701203,gate,-0.1478,-1294.73,0.304980,0.306490,-0.4927,0,25327078,43489218
2025-11-27T02:57:43.712113,okx,-0.3126,-2738.47,0.308720,0.307970,0.2435,11958621,36016626,0
2025-11-27T02:57:44.313470,gate,-0.1478,-1294.73,0.305500,0.305930,-0.1406,0,25338988,43444851
2025-11-27T02:58:14.326338,okx,-0.3059,-2679.76,0.309100,0.307500,0.5203,11887809,36037034,0
2025-11-27T02:58:14.935257,gate,-0.1451,-1271.08,0.303690,0.304810,-0.3674,0,25354331,43324963
2025-11-27T02:58:45.005204,okx,-0.3059,-2679.76,0.309020,0.308790,0.0745,11951549,36038974,0
2025-11-27T02:58:45.619004,gate,-0.1451,-1271.08,0.304590,0.305600,-0.3305,0,25364287,43456900
2025-11-27T02:59:16.817884,okx,-0.3059,-2679.76,0.312440,0.311760,0.2181,12047272,36035145,0
2025-11-27T02:59:17.464689,gate,-0.1421,-1244.80,0.307940,0.309290,-0.4365,0,25367121,43989698
2025-11-27T02:59:47.523821,okx,-0.2888,-2529.81,0.312910,0.312480,0.1376,12075323,36037858,0
2025-11-27T02:59:48.118265,gate,-0.1421,-1244.80,0.308700,0.308900,-0.0647,0,25350453,43961997
2025-11-27T03:00:18.094653,okx,-0.2762,-2419.84,0.314880,0.314830,0.0159,12129743,36042076,0
2025-11-27T03:00:18.701169,gate,-0.1442,-1263.19,0.311680,0.311500,0.0578,0,25343422,43857874
2025-11-27T03:00:48.983025,okx,-0.2762,-2419.84,0.311920,0.311850,0.0224,12050896,36047810,0
2025-11-27T03:00:49.587066,gate,-0.1442,-1263.19,0.308280,0.308500,-0.0713,0,25337812,43482395
2025-11-27T03:01:19.625852,okx,-0.2762,-2419.84,0.309630,0.309630,0.0000,11920182,36053874,0
2025-11-27T03:01:20.234928,gate,-0.0056,-49.06,0.306050,0.306380,-0.1077,0,25349691,43226571
2025-11-27T03:01:51.408565,okx,-0.2548,-2231.69,0.308470,0.308260,0.0681,11896012,36059937,0
2025-11-27T03:01:52.036492,gate,-0.0056,-49.06,0.304620,0.306170,-0.5063,0,25352459,43225241
2025-11-27T03:02:22.055184,okx,-0.2400,-2102.01,0.308420,0.308870,-0.1457,11884368,36056158,0
2025-11-27T03:02:22.658253,gate,-0.0196,-171.70,0.304930,0.307000,-0.6743,0,25349684,43361316
2025-11-27T03:02:52.717637,okx,-0.2400,-2102.01,0.308790,0.309020,-0.0744,11926688,36072793,0
2025-11-27T03:02:53.929704,gate,-0.0196,-171.70,0.306260,0.306260,0.0000,0,25347445,43278931
2025-11-27T03:03:23.961165,okx,-0.2246,-1967.75,0.308810,0.308700,0.0356,11916513,36056947,0
2025-11-27T03:03:24.579124,gate,-0.1450,-1270.20,0.305360,0.306210,-0.2776,0,25345442,43293287
2025-11-27T03:03:54.595052,okx,-0.2246,-1967.75,0.308260,0.308070,0.0617,11871935,36059730,0
2025-11-27T03:03:55.202817,gate,-0.1450,-1270.20,0.305120,0.305500,-0.1244,0,25347571,43201109
2025-11-27T03:04:25.216846,okx,-0.2119,-1856.27,0.305770,0.305870,-0.0327,11772806,35978282,0
2025-11-27T03:04:25.838884,gate,-0.1185,-1038.06,0.302960,0.303000,-0.0132,0,25332597,42882112
2025-11-27T03:04:57.056979,okx,-0.2119,-1856.27,0.304030,0.304320,-0.0953,11678565,36007146,0
2025-11-27T03:04:57.675225,gate,-0.1185,-1038.06,0.300630,0.300690,-0.0200,0,25325805,42637116
2025-11-27T03:05:27.657293,okx,-0.1959,-1716.43,0.303010,0.303160,-0.0495,11678357,36001680,0
2025-11-27T03:05:28.251688,gate,-0.1034,-905.78,0.300410,0.301130,-0.2391,0,25307907,42728148
2025-11-27T03:05:58.235553,okx,-0.1959,-1716.43,0.303800,0.304000,-0.0658,11714878,36009251,0
2025-11-27T03:05:58.853401,gate,-0.1034,-905.78,0.300040,0.301500,-0.4842,0,25315566,42791564
2025-11-27T03:06:30.043803,okx,-0.1828,-1601.26,0.304280,0.304350,-0.0230,11740055,36005716,0
2025-11-27T03:06:30.647791,gate,-0.0778,-681.53,0.301160,0.302710,-0.5120,0,25319562,42975132
2025-11-27T03:07:00.750470,okx,-0.1828,-1601.26,0.302600,0.303320,-0.2374,11687732,36015790,0
2025-11-27T03:07:01.377830,gate,-0.0725,-635.10,0.299480,0.301270,-0.5942,0,25325528,42782591
2025-11-27T03:07:31.532775,okx,-0.1659,-1453.58,0.303470,0.303730,-0.0856,11694687,36011947,0
2025-11-27T03:07:32.129775,gate,-0.0725,-635.10,0.300420,0.301390,-0.3218,0,25326253,42805991
2025-11-27T03:08:02.566482,okx,-0.1659,-1453.58,0.305000,0.305420,-0.1375,11723699,36001776,0
2025-11-27T03:08:03.194662,gate,-0.0572,-501.07,0.302090,0.303460,-0.4515,0,25329835,43104789
2025-11-27T03:08:33.226614,okx,-0.1529,-1339.11,0.300710,0.300880,-0.0565,11613750,36018804,0
2025-11-27T03:08:33.825334,gate,-0.0572,-501.07,0.298930,0.298930,0.0000,0,25314311,42474816
2025-11-27T03:09:03.769910,okx,-0.1529,-1339.11,0.301800,0.301660,0.0464,11553644,36015589,0
2025-11-27T03:09:04.395108,gate,-0.0453,-396.83,0.298500,0.299480,-0.3272,0,25304843,42559746
2025-11-27T03:09:34.589605,okx,-0.1391,-1218.62,0.301030,0.301570,-0.1791,11533422,36017110,0
2025-11-27T03:09:35.206308,gate,-0.0453,-396.83,0.298150,0.298810,-0.2209,0,25292129,42480346
2025-11-27T03:10:06.419821,okx,-0.1391,-1218.62,0.300810,0.301210,-0.1328,11546293,36006797,0
2025-11-27T03:10:07.016365,gate,-0.0395,-346.02,0.298170,0.298520,-0.1172,0,25285580,42450505
2025-11-27T03:10:37.032983,okx,-0.1253,-1097.57,0.298340,0.298600,-0.0871,11432726,36046203,0
2025-11-27T03:10:37.635142,gate,-0.0395,-346.02,0.293670,0.295940,-0.7670,0,25407206,42097167
2025-11-27T03:11:07.587283,okx,-0.1253,-1097.57,0.296980,0.297540,-0.1882,11430866,36054762,0
2025-11-27T03:11:08.207546,gate,-0.0314,-275.06,0.292760,0.294840,-0.7055,0,25425590,42019263
2025-11-27T03:11:41.421119,okx,-0.1088,-952.95,0.295110,0.294930,0.0610,11318217,36074480,0
2025-11-27T03:11:42.028879,gate,-0.0314,-275.06,0.290450,0.292280,-0.6261,0,25444135,41672242
2025-11-27T03:12:13.623355,okx,-0.0908,-795.04,0.295720,0.296050,-0.1115,11386316,36084601,0
2025-11-27T03:12:14.233439,gate,-0.0246,-215.50,0.291540,0.293140,-0.5458,0,25450972,41871140
2025-11-27T03:12:44.645192,okx,-0.0908,-795.04,0.298300,0.298150,0.0503,11441950,36095969,0
2025-11-27T03:12:45.259365,gate,-0.0246,-215.50,0.293730,0.295660,-0.6528,0,25461024,42261749
2025-11-27T03:13:15.667216,okx,-0.0908,-795.04,0.297390,0.297790,-0.1343,11442432,36097839,0
2025-11-27T03:13:16.270375,gate,-0.0342,-299.59,0.293280,0.294630,-0.4582,0,25471276,42122983
2025-11-27T03:13:47.611897,okx,-0.0748,-654.98,0.297320,0.297850,-0.1779,11428232,36104928,0
2025-11-27T03:13:48.229131,gate,-0.0342,-299.59,0.293490,0.295000,-0.5119,0,25472530,42180603
2025-11-27T03:14:21.761808,okx,-0.0575,-504.03,0.298350,0.298610,-0.0871,11501365,36056686,0
2025-11-27T03:14:22.379263,gate,-0.0282,-247.03,0.294420,0.295770,-0.4564,0,25472637,42303423
2025-11-27T03:14:52.600389,okx,-0.0575,-504.03,0.297760,0.297640,0.0403,11493451,36064831,0
2025-11-27T03:14:53.219956,gate,-0.0282,-247.03,0.294000,0.294710,-0.2409,0,25474829,42157201
2025-11-27T03:15:24.251081,okx,-0.0391,-342.29,0.298670,0.298360,0.1039,11564017,36047761,0
2025-11-27T03:15:24.857269,gate,-0.0269,-235.64,0.293930,0.295870,-0.6557,0,25471128,42332312
2025-11-27T03:15:58.457458,okx,-0.0391,-342.29,0.298090,0.297910,0.0604,11561469,36057225,0
